# X Y X1 X2 Y1 Y2
   -2.06    -0.35     0.08     0.08     0.15     0.15  #BD+17_3248 
   -2.45    -0.44     0.13     0.13     0.01     0.01  #HD2796 
   -2.41    -0.53      0.1      0.1     0.06     0.06  #BS17583-100 
   -2.51    -0.25     0.11     0.11     0.19     0.19  #HD110184 
   -2.52    -0.32     0.08     0.08      0.1      0.1  #HD140283 
   -2.62    -0.32     0.11     0.11     0.17     0.17  #HD6268 
   -2.09    -0.31        0        0        0        0  #BD+20_3603 
   -2.27    -0.31        0        0        0        0  #BD+26_2606 
   -1.69    -0.39        0        0        0        0  #HE1223-0133 
   -2.03     -0.6     0.11     0.11     0.04     0.04  #G139-8 
    -2.1    -0.33     0.19     0.19     0.13     0.13  #BD+08_2856 
   -2.27    -0.29     0.11     0.11     0.11     0.11  #BD+09_3223 
   -2.06    -0.47     0.17     0.17     0.12     0.12  #BD+10_2495 
   -1.71    -0.36      0.2      0.2     0.12     0.12  #BD+18_2890 
   -2.48    -0.25     0.15     0.15     0.24     0.24  #BD-11_145 
   -1.86    -0.25     0.16     0.16     0.15     0.15  #HD029574 
    -1.7    -0.41     0.16     0.16     0.06     0.06  #HD063791 
   -2.36    -0.24     0.12     0.12     0.11     0.11  #HD108577 
   -2.38    -0.35     0.14     0.14     0.09     0.09  #HD128279 
    -2.3    -0.29     0.19     0.19     0.14     0.14  #HD165195 
   -1.32    -0.46        0        0        0        0  #CS22166-041 
   -0.68    -0.17        0        0        0        0  #CS22170-028 
   -1.48    -0.61        0        0        0        0  #CS22174-008 
   -0.28    -0.04        0        0        0        0  #CS22175-034 
    -1.2    -0.33        0        0        0        0  #CS22180-040 
   -1.67    -0.46        0        0        0        0  #CS22185-009 
   -1.66     -0.2        0        0        0        0  #CS22871-040 
    0.24    -0.71        0        0        0        0  #CS22872-062 
   -0.42    -0.26        0        0        0        0  #CS22874-009 
   -1.88    -0.37        0        0        0        0  #CS22876-008 
    -1.1     -0.3        0        0        0        0  #CS22876-021 
   -2.06    -0.33        0        0        0        0  #CS22876-042 
   -2.05     -0.3        0        0        0        0  #CS22880-013 
   -1.85    -0.38        0        0        0        0  #CS22880-058 
   -1.67    -0.16        0        0        0        0  #CS22884-065 
   -1.36    -0.94        0        0        0        0  #CS22885-048 
   -0.38     0.02        0        0        0        0  #CS22885-162 
   -1.86    -0.62        0        0        0        0  #CS22892-020 
   -1.03    -0.27        0        0        0        0  #CS22892-027 
   -1.47    -0.58        0        0        0        0  #CS22894-029 
   -0.83    -0.25        0        0        0        0  #CS22894-043 
    -0.1    -0.48        0        0        0        0  #CS22896-103 
   -0.16    -0.72        0        0        0        0  #CS22896-149 
   -0.86    -0.04        0        0        0        0  #CS22896-173 
   -0.37    -0.26        0        0        0        0  #CS22897-057 
    -0.7    -0.42        0        0        0        0  #CS22937-017 
   -2.43     0.47        0        0        0        0  #CS22941-005 
   -2.03    -0.25        0        0        0        0  #CS22941-012 
   -0.14    -0.08        0        0        0        0  #CS22941-035 
   -1.24    -0.37        0        0        0        0  #CS22942-012 
   -1.37    -0.47        0        0        0        0  #CS22948-068 
   -1.63    -0.56        0        0        0        0  #CS22948-079 
   -1.86    -0.23        0        0        0        0  #CS22950-078 
   -0.42    -0.43        0        0        0        0  #CS22955-115 
   -2.13    -0.51        0        0        0        0  #CS22960-058 
   -1.99    -0.44        0        0        0        0  #CS22964-074 
   -1.34    -0.53        0        0        0        0  #CS22966-037 
   -1.96     0.29        0        0        0        0  #CS22966-043 
   -1.17    -0.23        0        0        0        0  #CS22966-054 
   -0.94    -0.69        0        0        0        0  #CS29518-024 
   -2.14     0.08        0        0        0        0  #CS29527-045 
   -2.21    -0.58     0.18     0.18     0.23     0.23  #CS30339-041 
   -2.68    -0.67     0.19     0.19     0.23     0.23  #CS31062-041 
   -1.58     -0.4      0.2      0.2     0.23     0.23  #HD20 
   -2.27    -0.31     0.18     0.18     0.25     0.25  #HE0018-1349 
   -2.06    -0.49     0.18     0.18     0.24     0.24  #HE0023-4825 
    -2.5    -0.91     0.18     0.18     0.23     0.23  #HE0029-1839 
   -1.77    -0.29     0.18     0.18     0.23     0.23  #HE0045-2430 
    -2.4    -0.69     0.18     0.18     0.24     0.24  #HE0049-5700 
   -2.44    -0.56     0.19     0.19     0.24     0.24  #HE0051-2304 
      -2    -0.43     0.18     0.18     0.24     0.24  #HE0054-0657 
   -2.13    -0.23     0.18     0.18     0.24     0.24  #HE0143-1135 
   -2.47     -0.4     0.19     0.19     0.23     0.23  #HE0200-0955 
   -2.49    -0.28     0.19     0.19     0.23     0.23  #HE0243-0753 
   -2.27    -0.41     0.19     0.19     0.24     0.24  #HE0300-0751 
   -2.32    -0.73     0.17     0.17     0.24     0.24  #HE0317-4640 
   -2.24    -0.49     0.18     0.18     0.24     0.24  #HE0328-1047 
   -2.19    -0.77     0.17     0.17     0.24     0.24  #HE0330-4004 
   -1.89    -0.43     0.17     0.17     0.24     0.24  #HE0330-4144 
   -1.81    -0.38     0.18     0.18     0.24     0.24  #HE0339-4027 
   -1.95    -0.54     0.18     0.18     0.23     0.23  #HE0340-3430 
   -1.82    -0.51     0.17     0.17     0.23     0.23  #HE0341-4024 
    -1.8    -0.43     0.18     0.18     0.23     0.23  #HE0344+0139 
   -2.33    -0.41     0.17     0.17     0.24     0.24  #HE0417-0821 
   -2.35    -0.45     0.18     0.18     0.24     0.24  #HE0436-4008 
   -2.41    -0.43      0.2      0.2     0.23     0.23  #HE0442-1234 
   -1.69    -0.35     0.18     0.18     0.24     0.24  #HE0447-4858 
   -2.38    -0.61     0.19     0.19     0.23     0.23  #HE0501-5139 
    -2.4     -0.4     0.19     0.19     0.23     0.23  #HE0501-5644 
   -2.39    -0.39     0.19     0.19     0.23     0.23  #HE0512-3835 
   -2.52    -0.25     0.18     0.18     0.23     0.23  #HE0520-1748 
   -2.01    -0.39     0.18     0.18     0.24     0.24  #HE0534-4615 
   -1.52    -0.19     0.18     0.18     0.24     0.24  #HE0538-4515 
   -2.29    -0.52     0.17     0.17     0.23     0.23  #HE1052-2548 
   -2.49     -0.5     0.18     0.18     0.24     0.24  #HE1131+0141 
