-26.6491305106952	-0.5709944822791206
-26.347883204803065	-0.5709944822791206
-26.17157459929181	-0.5709944822791206
-3.8092110603786145	-2.094201365915951
-3.498338483181074	-1.6351438810197878
-3.312559447571055	-1.419549011598699
-3.1782543777541354	-1.202814138234347
-3.0722880537078776	-1.0460195986500607
-2.9843358007549794	-0.9363044909427984
-2.9088768890171934	-0.8499377468853824
-2.842609343872347	-0.7801598008995778
-2.783400379969983	-0.7345100115698118
-2.7297895977022	-0.7030594803348496
-2.6814937314564036	-0.6797469859273786
-2.6380360020371185	-0.6617505043391136
-2.5985345713108323	-0.6474264478081373
-2.5623288079815056	-0.6357488976992014
-2.528910884167683	-0.6260431589838829
-2.497882009567493	-0.617846759412308
-2.4689232806799417	-0.6108318343252266
-2.4417756724006683	-0.6047593403162856
-2.416225926352947	-0.599450811167549
-2.392096366149177	-0.5947702677867721
-2.3692373970059535	-0.5906122634918294
-2.3475218831166442	-0.5868937564288896
-2.3268408654240353	-0.583548446292623
-2.3071002537254017	-0.5805227498836694
-2.2882182384469587	-0.577772887454397
-2.2701232420259085	-0.5752627359166065
-2.252752280563273	-0.5729622233063398
-2.236049640914194	-0.5708461112890462
-2.2199658029335074	-0.5688930605385316
-2.20445655430225	-0.5670849051013169
-2.1894822580618847	-0.5654060831403693
-2.1750072422941615	-0.5638431860725333
-2.160999288290723	-0.562384598313262
-2.1474291987348666	-0.561020207058597
-2.134270431339858	-0.5597411667072061
-2.121498786386752	-0.5585397062784079
-2.109092138917373	-0.5574089709358809
-2.09703020813659	-0.5563428907684911
-2.0852943579873795	-0.5553360715083522
-2.0738674239746997	-0.5543837030212591
-2.0627335621983685	-0.5534814822848719
-2.0518781172624116	-0.5526255482462679
-2.0412875062975298	-0.5518124264739461
-2.0309491167940807	-0.5510389819275099
-2.020851216317938	-0.550302378488607
-2.010982872488369	-0.5496000441497977
-2.0013338818492743	-0.5489296409591704
-1.991894706473503	-0.5482890389793282
-1.982656417312775	-0.5476762936486164
-1.973610643449815	-0.5470896260368987
-1.9647495265298272	-0.5465274055729865
-1.9560656797496252	-0.5459881348900169
-1.9475521508681446	-0.5454704364917793
-1.939202388774211	-0.544973040989664
-1.9310102132087978	-0.5444947766984933
-1.9229697872912013	-0.5440345604115007
-1.9150755925431966	-0.5435913892014053
-1.9073224061434946	-0.5431643331168186
-1.8997052801776864	-0.5427525286619308
-1.8922195226772214	-0.5423551729631726
-1.884860680265442	-0.541971518539849
-1.8776245222499641	-0.541600868607014
-1.8705070260191068	-0.5412425728484269
-1.8635043636161566	-0.540896023605594
