-26.6491305106952	-0.5452008359856326
-26.347883204803065	-0.5452008359856326
-26.17157459929181	-0.5452008359856326
-3.8092110603786145	-0.806257990225693
-3.498338483181074	-0.7473443531422972
-3.312559447571055	-0.7043677654250109
-3.1782543777541354	-0.6771168401251595
-3.0722880537078776	-0.6574495232319175
-2.9843358007549794	-0.6422653314559885
-2.9088768890171934	-0.6294620444566434
-2.842609343872347	-0.6182747109383628
-2.783400379969983	-0.6091350163464684
-2.7297895977022	-0.601520331543719
-2.6814937314564036	-0.5952254398164518
-2.6380360020371185	-0.5901955351339363
-2.5985345713108323	-0.5860838769143171
-2.5623288079815056	-0.5826599375514041
-2.528910884167683	-0.579764385445555
-2.497882009567493	-0.5772836124749161
-2.4689232806799417	-0.5751344146268171
-2.4417756724006683	-0.5732544551220555
-2.416225926352947	-0.571596106307084
-2.392096366149177	-0.5701223517586089
-2.3692373970059535	-0.568803986447425
-2.3475218831166442	-0.5676176592126221
-2.3268408654240353	-0.5665444757309612
-2.3071002537254017	-0.5655689833620143
-2.2882182384469587	-0.5646784214673204
-2.2701232420259085	-0.5638621594876652
-2.252752280563273	-0.5631112701885637
-2.236049640914194	-0.5624182016035268
-2.2199658029335074	-0.5617765219936963
-2.20445655430225	-0.561180719539939
-2.1894822580618847	-0.560626043535819
-2.1750072422941615	-0.5601083773838798
-2.160999288290723	-0.5596241362040035
-2.1474291987348666	-0.5591701836629759
-2.134270431339858	-0.5587437639430002
-2.121498786386752	-0.5583424457286714
-2.109092138917373	-0.5579640758060305
-2.09703020813659	-0.5576067404026928
-2.0852943579873795	-0.5572687328030272
-2.0738674239746997	-0.556948526081332
-2.0627335621983685	-0.5566447500335299
-2.0518781172624116	-0.5563561715719838
-2.0412875062975298	-0.556081677991656
-2.0309491167940807	-0.5558202626286577
-2.020851216317938	-0.5555710125214177
-2.010982872488369	-0.5553330977556237
-2.0013338818492743	-0.5551057622308266
-1.991894706473503	-0.5548883156322044
-1.982656417312775	-0.5546801264278733
-1.973610643449815	-0.5544806157420874
-1.9647495265298272	-0.5542892519791143
-1.9560656797496252	-0.5541055460926279
-1.9475521508681446	-0.553929047411962
-1.939202388774211	-0.553759339950223
-1.9310102132087978	-0.5535960391305736
-1.9229697872912013	-0.5534387888764591
-1.9150755925431966	-0.5532872590194242
-1.9073224061434946	-0.5531411429848059
-1.8997052801776864	-0.5530001557211528
-1.8922195226772214	-0.5528640318439488
-1.884860680265442	-0.5527325239681953
-1.8776245222499641	-0.5526054012078103
-1.8705070260191068	-0.552482447822698
-1.8635043636161566	-0.5523634619967979
-1.8566128893792868	-0.5522482547325627
-1.8498287364853638	-0.5521370409109587
-1.8431500343565919	-0.5520293227300712
-1.8365727201437663	-0.551924942538379
-1.8300937780270985	-0.5518237508867907
-1.8237103097091545	-0.5517256118474378
-1.8174195480740982	-0.5516303926054831
-1.8112188771637951	-0.5515379404611811
-1.805105719183766	-0.5514480975322189
-1.7990775036660773	-0.5513607645933725
-1.7931318944180905	-0.5512758758664469
-1.7872667864726939	-0.5511933316321742
-1.781480030018466	-0.551113036447707
-1.7757695674686316	-0.5510349020441634
-1.7701334257263852	-0.5509588420424141
-1.7645696917883429	-0.5508847772104799
-1.759076536725635	-0.5508126322059317
-1.753652199192329	-0.5507423347957037
-1.7482949842248532	-0.550673815329235
-1.743003254319838	-0.5506070084004384
-1.7377754322833008	-0.5505418484068039
-1.7326099868912568	-0.5504782771070795
-1.7275054527734364	-0.5504162400609522
-1.7224604251715459	-0.5503556798683564
-1.7174735211775074	-0.5502965479328581
-1.7125434351395876	-0.5502387943450522
-1.707668880928253	-0.5501823728848017
-1.7028486316901539	-0.5501272378100315
-1.6980814993088602	-0.5500733393111279
-1.6933662821606985	-0.5500206554879963
-1.6887019482250691	-0.5499691356425682
-1.684087371289162	-0.5499187438566651
-1.6795215089852817	-0.5498694460067819
-1.675003376067484	-0.5498211908727395
-1.6705318893873304	-0.5497739713568937
-1.6661062204850037	-0.549727737666275
-1.6617253666580138	-0.5496824637441162
-1.6573884501688427	-0.5496381208087859
-1.6530946009366003	-0.5495946825109761
-1.6488429832980973	-0.5495521205649259
-1.6446327723081282	-0.5495104097098205
-1.640463172582285	-0.5494695268114889
-1.6363334198389365	-0.5494294452989075
-1.6322427331353797	-0.5493901436990458
-1.6281904190192353	-0.5493516037180588
-1.6241757769380136	-0.5493137978886442
-1.6201980786330186	-0.5492767075141427
-1.616256665895909	-0.5492403149176117
-1.612350893254031	-0.5492046016436998
-1.6084801340503319	-0.5491695420532299
-1.6046437223400671	-0.549135129513159
-1.6008411177919948	-0.5491013405764491
