-26.6491305106952	-1.5743026029499552
-26.347883204803065	-1.5743026029499543
-26.17157459929181	-1.5743026029499543
-3.8092110603786145	-1.9902001032515395
-3.498338483181074	-1.9068366300903694
-3.312559447571055	-1.7985056574952285
-3.1782543777541354	-1.729179954143306
-3.0722880537078776	-1.6836876931098494
-2.9843358007549794	-1.6569800732648963
-2.9088768890171934	-1.640203383389867
-2.842609343872347	-1.6290870443850647
-2.783400379969983	-1.6220392306159797
-2.7297895977022	-1.617636506043894
-2.6814937314564036	-1.6144927192809622
-2.6380360020371185	-1.6119642757886137
-2.5985345713108323	-1.6098865829352613
-2.5623288079815056	-1.6081489541825444
-2.528910884167683	-1.6066741990488937
-2.497882009567493	-1.6054068408347053
-2.4689232806799417	-1.60430599167894
-2.4417756724006683	-1.6033408539744674
-2.416225926352947	-1.6024877872618362
-2.392096366149177	-1.6017283420179451
-2.3692373970059535	-1.6010479080919753
-2.3475218831166442	-1.6004347651848159
-2.3268408654240353	-1.599879401804012
-2.3071002537254017	-1.5993740181431226
-2.2882182384469587	-1.5989121576419123
-2.2701232420259085	-1.5984884299080688
-2.252752280563273	-1.5980982994331496
-2.236049640914194	-1.5977379225754653
-2.2199658029335074	-1.5974040204765245
-2.20445655430225	-1.5970937789973272
-2.1894822580618847	-1.5968047692013894
-2.1750072422941615	-1.5965348836250923
-2.160999288290723	-1.5962822847955573
-2.1474291987348666	-1.59604536333521
-2.134270431339858	-1.5958227036329742
-2.121498786386752	-1.5956130555342884
-2.109092138917373	-1.5954153108537383
-2.09703020813659	-1.5952284837782793
-2.0852943579873795	-1.5950516944293796
-2.0738674239746997	-1.59488415500552
-2.0627335621983685	-1.5947251605965738
-2.0518781172624116	-1.5945740714132688
-2.0412875062975298	-1.5944303121749597
-2.0309491167940807	-1.5942933620990525
-2.020851216317938	-1.5941627485967729
-2.010982872488369	-1.5940380418242661
-2.0013338818492743	-1.593918849956638
-1.991894706473503	-1.5938048150754494
-1.982656417312775	-1.5936956095787318
-1.973610643449815	-1.593590933037679
-1.9647495265298272	-1.5934905094364815
-1.9560656797496252	-1.5933940847419095
-1.9475521508681446	-1.5933014247575823
-1.939202388774211	-1.5932123132247629
-1.9310102132087978	-1.5931265501372485
-1.9229697872912013	-1.5930439502427314
-1.9150755925431966	-1.5929643417069768
-1.9073224061434946	-1.592887564920563
-1.8997052801776864	-1.5928134714307305
-1.8922195226772214	-1.5927419229833069
-1.884860680265442	-1.5926727906616964
-1.8776245222499641	-1.5926059541116464
-1.8705070260191068	-1.592541300841991
-1.8635043636161566	-1.5924787255928194
-1.8566128893792868	-1.5924181297636029
-1.8498287364853638	-1.592359812956591
-1.8431500343565919	-1.5923033568539848
-1.8365727201437663	-1.5922486784497334
-1.8300937780270985	-1.5921956984642458
-1.8237103097091545	-1.592144349056114
